date_of_dissection,dissector,host_species,lot_number,fish_number,date_of_collection,year,TL_mm,location_of_collection,lat,long,site_number,lat_updated,long_updated,C_mariae_total_updated,C_mariae_total,C_mariae_lips,C_mariae_body,C_mariae_throat,C_mariae_head,notes
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,4807,15,6,1915,89,Oyster Bay,47.107266,-123.044195,41,47.107266,-123.044195,0.23529,0,0,0,0,0,
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,4807,16,6,1915,85,Oyster Bay,47.107266,-123.044195,41,47.107266,-123.044195,0.23529,2,0,2,0,0,"1 nematode located in the anal fin, another located in the dorsal fin"
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,4807,17,6,1915,55,Oyster Bay,47.107266,-123.044195,41,47.107266,-123.044195,0.23529,1,0,1,0,0,Infection located in the posterior dorsal fin
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,1,2.16,1929,111,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,2,2.16,1929,96,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,3,2.16,1929,85,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,4,2.16,1929,64,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,5,2.16,1929,67,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,6,2.16,1929,56,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,7,2.16,1929,60,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,8,2.16,1929,83,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,9,2.16,1929,91,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,10,2.16,1929,61,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,11,2.16,1929,80,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,12,2.16,1929,55,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,13,2.16,1929,49,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,0,0,0,0,0,Specific Location: Government Lock
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,90,14,2.16,1929,49,Puget Sound,47.665222,-122.396865,42,47.665222,-122.396865,0.07143,1,0,1,0,0,Specific Location: Government Lock - Infection located in the posterior dorsal fin
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,1165,1,7.12,1930,110,Parker Reef,48.725927,-122.894347,43,48.725927,-122.894347,0,0,0,0,0,0,
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,1165,2,7.12,1930,90,Parker Reef,48.725927,-122.894347,43,48.725927,-122.894347,0,0,0,0,0,0,
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,1165,3,7.12,1930,81,Parker Reef,48.725927,-122.894347,43,48.725927,-122.894347,0,0,0,0,0,0,
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,1165,4,7.12,1930,68,Parker Reef,48.725927,-122.894347,43,48.725927,-122.894347,0,0,0,0,0,0,
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,1165,5,7.12,1930,78,Parker Reef,48.725927,-122.894347,43,48.725927,-122.894347,0,0,0,0,0,0,
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,1165,6,7.12,1930,72,Parker Reef,48.725927,-122.894347,43,48.725927,-122.894347,0,0,0,0,0,0,
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,43750,1,9.16,1963,111,San Juan Islands,48.609689,-122.85197,44,48.609689,-122.85197,0,0,0,0,0,0,Specific Location: East Sound near Orcas Island
11.7.2018,Kara B. Skaw,Anoplarchus purpurescens,43750,2,9.16,1963,122,San Juan Islands,48.609689,-122.85197,44,48.609689,-122.85197,0,0,0,0,0,0,Specific Location: East Sound near Orcas Island
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,1,5.5,1942,82,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,2,5.5,1942,99,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,3,5.5,1942,87,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,4,5.5,1942,87,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,5,5.5,1942,90,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,6,5.5,1942,90,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,"Unsual swelling in the body, not obviosuly a C. mariae infection"
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,7,5.5,1942,91,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,8,5.5,1942,73,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,9,5.5,1942,91,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,"Multiple black spots located throughout the entire body,cause is unknown "
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,10,5.5,1942,79,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,11,5.5,1942,84,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,12,5.5,1942,63,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,13,5.5,1942,61,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,14,5.5,1942,82,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,15,5.5,1942,85,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,16,5.5,1942,108,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,17,5.5,1942,91,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,18,5.5,1942,104,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,19,5.5,1942,66,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,20,5.5,1942,80,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,21,5.5,1942,95,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,1,0,1,0,0,Lump or nodule located in the anterior dorsal fin between fin rays
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,22,5.5,1942,94,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,23,5.5,1942,62,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,24,5.5,1942,65,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,25,5.5,1942,71,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,26,5.5,1942,64,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,1,0,1,0,0,Something sticking out of the gills - splinter? and tissue protruding from the anus?
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,14013,27,5.5,1942,63,Puget Sound,47.679357,-122.457337,22,47.679357,-122.457337,0.09035,0,0,0,0,0,
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,1,7.1,1930,105,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,2,7.1,1930,91,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,1,0,1,0,0,Specific Location: Kamba Bay - Infection is a nodule in the posterior dorsal fin
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,3,7.1,1930,95,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,4,7.1,1930,66,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,3,0,3,0,0,Specific Location: Kamba Bay - Infection appeared as three seperate nodules in the dorsal fin
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,5,7.1,1930,87,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,6,7.1,1930,61,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,7,7.1,1930,51,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,8,7.1,1930,75,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,9,7.1,1930,21,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,10,7.1,1930,58,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,11,7.1,1930,57,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,12,7.1,1930,51,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,13,7.1,1930,47,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,14,7.1,1930,21,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,15,7.1,1930,29,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,16,7.1,1930,25,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,17,7.1,1930,28,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Fish accidently pictured with the identifier #16 instead of #17
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,18,7.1,1930,26,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1149,19,7.1,1930,26,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Kamba Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1487,1,7.27,1930,68,San Juan Islands,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at False Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1487,2,7.27,1930,96,San Juan Islands,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at False Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1487,3,7.27,1930,61,San Juan Islands,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at False Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1487,4,7.27,1930,60,San Juan Islands,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at False Bay
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1487,5,7.27,1930,59,San Juan Islands,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at False Bay - Unusal hole in the ventral portion of the abdomen
11.13.2018,Kara B. Skaw,Anoplarchus purpurescens,1487,6,7.27,1930,29,San Juan Islands,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at False Bay
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,1,6.28,1930,91,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,2,6.28,1930,93,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,3,6.28,1930,64,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,4,6.28,1930,86,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,5,6.28,1930,81,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,6,6.28,1930,61,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,7,6.28,1930,62,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,8,6.28,1930,57,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,9,6.28,1930,55,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,1,0,1,0,0,"Infection located in the posterior dorsal fin, a long nematode between the fin rays"
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,10,6.28,1930,61,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,11,6.28,1930,46,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,12,6.28,1930,82,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,13,6.28,1930,57,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,14,6.28,1930,57,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,15,6.28,1930,23,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,16,6.28,1930,21,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,17,6.28,1930,23,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,18,6.28,1930,51,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,19,6.28,1930,20,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,20,6.28,1930,57,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,21,6.28,1930,50,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,22,6.28,1930,71,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,23,6.28,1930,55,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,24,6.28,1930,48,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,25,6.28,1930,23,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,26,6.28,1930,21,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,27,6.28,1930,29,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,28,6.28,1930,22,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,29,6.28,1930,28,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,1085,30,6.28,1930,19,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,1,7.18,1963,95,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,2,7.18,1963,86,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,3,7.18,1963,92,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,4,7.18,1963,96,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,5,7.18,1963,85,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,"Specific Location: Iceberg Point - Unusual black spot found on the dorsal fin, not obviously C. mariae "
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,6,7.18,1963,86,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,7,7.18,1963,89,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,8,7.18,1963,87,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,9,7.18,1963,90,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,10,7.18,1963,29,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,11,7.18,1963,75,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,12,7.18,1963,91,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,13,7.18,1963,56,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,14,7.18,1963,30,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,15,7.18,1963,28,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,17998,16,7.18,1963,62,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,27458,1,7.11,1975,102,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,27458,2,7.11,1975,118,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
11.14.2018,Kara B. Skaw,Anoplarchus purpurescens,27458,3,7.11,1975,77,Lopez Islands,48.421869,-122.895454,16,48.422371,-122.894981,0.11321,0,0,0,0,0,Specific Location: Iceberg Point
